Date,Yen,US_2yr,JP_2yr
2009-06-18,96.32,1.28,0.366
2009-06-19,96.73,1.25,0.356
2009-06-22,95.96,1.17,0.357
2009-06-23,95.29,1.14,0.347
2009-06-24,95.37,1.19,0.333
2009-06-25,96.35,1.12,0.314
2009-06-26,95.35,1.1,0.303
2009-06-29,95.7,1.11,0.294
2009-06-30,96.5,1.11,0.307
2009-07-01,96.67,1.05,0.287
2009-07-02,95.96,0.98,0.27
2009-07-06,94.77,0.96,0.254
2009-07-07,95.07,0.98,0.259
2009-07-08,94.14,0.91,0.254
2009-07-09,92.81,0.94,0.24
2009-07-10,92.24,0.91,0.24
2009-07-13,92.56,0.92,0.245
2009-07-14,93.0,0.97,0.25
2009-07-15,93.88,1.03,0.26
2009-07-16,93.64,1.0,0.265
2009-07-17,94.09,1.02,0.265
2009-07-21,93.65,0.96,0.276
2009-07-22,93.69,0.98,0.281
2009-07-23,94.84,1.08,0.276
2009-07-24,94.7,1.05,0.271
2009-07-27,95.32,1.08,0.267
2009-07-28,94.54,1.12,0.266
2009-07-29,95.0,1.17,0.271
2009-07-30,95.61,1.19,0.272
2009-07-31,95.18,1.13,0.275
2009-08-03,95.22,1.18,0.275
2009-08-04,95.28,1.2,0.27
2009-08-05,94.91,1.23,0.265
2009-08-06,95.57,1.22,0.265
2009-08-07,97.43,1.32,0.265
2009-08-10,97.36,1.24,0.275
2009-08-11,95.89,1.21,0.27
2009-08-12,96.23,1.18,0.27
2009-08-13,95.47,1.12,0.265
2009-08-14,94.52,1.07,0.265
2009-08-17,94.43,1.04,0.26
2009-08-18,94.74,1.06,0.26
2009-08-19,93.75,1.01,0.255
2009-08-20,94.33,1.03,0.246
2009-08-21,94.58,1.13,0.245
2009-08-24,94.88,1.05,0.246
2009-08-25,94.34,1.05,0.241
2009-08-26,94.35,1.06,0.241
2009-08-27,93.52,1.04,0.241
2009-08-28,93.47,1.01,0.242
2009-09-01,93.11,0.92,0.24
2009-09-02,92.49,0.89,0.235
2009-09-03,92.52,0.91,0.23
2009-09-04,92.94,0.94,0.231
2009-09-08,92.17,0.93,0.233
2009-09-09,91.75,0.93,0.223
2009-09-10,91.77,0.9,0.209
2009-09-11,90.57,0.9,0.204
2009-09-14,90.7,0.94,0.209
2009-09-15,91.26,0.96,0.21
2009-09-16,91.08,1.01,0.21
2009-09-17,91.15,0.98,0.215
2009-09-18,91.33,1.03,0.225
2009-09-24,91.15,0.93,0.221
2009-09-25,89.94,0.98,0.211
2009-09-28,89.47,0.98,0.227
2009-09-29,90.29,1.0,0.228
2009-09-30,89.54,0.95,0.239
2009-10-01,89.61,0.87,0.234
2009-10-02,89.22,0.88,0.23
2009-10-05,89.61,0.88,0.231
2009-10-06,88.75,0.91,0.231
2009-10-07,89.04,0.87,0.236
2009-10-08,88.4,0.9,0.247
2009-10-09,89.44,0.98,0.252
2009-10-13,89.63,0.91,0.249
2009-10-14,89.33,0.96,0.24
2009-10-15,90.38,0.97,0.245
2009-10-16,90.88,0.97,0.24
2009-10-19,90.54,0.99,0.246
2009-10-20,90.7,0.95,0.252
2009-10-21,91.11,1.0,0.252
2009-10-22,91.52,0.97,0.263
2009-10-23,91.94,1.04,0.273
2009-10-26,91.97,1.06,0.285
2009-10-27,92.05,0.99,0.28
2009-10-28,91.08,0.95,0.268
2009-10-29,91.42,0.98,0.253
2009-10-30,90.51,0.9,0.25
2009-11-02,90.49,0.92,0.246
2009-11-04,90.81,0.91,0.267
2009-11-05,90.59,0.9,0.272
2009-11-06,89.85,0.86,0.267
2009-11-09,89.84,0.87,0.268
2009-11-10,89.77,0.85,0.259
2009-11-12,90.5,0.82,0.254
2009-11-13,89.67,0.82,0.249
2009-11-16,89.31,0.78,0.245
2009-11-17,89.4,0.78,0.24
2009-11-18,89.26,0.77,0.235
2009-11-19,88.79,0.73,0.236
2009-11-20,88.96,0.75,0.246
2009-11-24,88.52,0.73,0.251
2009-11-25,87.67,0.73,0.24
2009-11-27,86.69,0.68,0.225
2009-11-30,86.15,0.67,0.225
2009-12-01,86.69,0.67,0.165
2009-12-02,87.33,0.72,0.175
2009-12-03,88.18,0.74,0.169
2009-12-04,89.95,0.84,0.169
2009-12-07,89.67,0.78,0.174
2009-12-08,88.41,0.73,0.18
2009-12-09,87.93,0.76,0.179
2009-12-10,88.33,0.78,0.179
2009-12-11,89.57,0.83,0.169
2009-12-14,88.5,0.87,0.17
2009-12-15,89.7,0.88,0.165
2009-12-16,89.57,0.85,0.165
2009-12-17,90.14,0.77,0.165
2009-12-18,90.79,0.82,0.159
2009-12-21,90.93,0.89,0.155
2009-12-22,91.78,0.95,0.155
2009-12-24,91.77,1.0,0.155
2009-12-29,91.89,1.09,0.146
2009-12-30,92.66,1.08,0.136
2010-01-04,92.34,1.09,0.147
2010-01-05,91.53,1.01,0.148
2010-01-06,92.66,1.01,0.154
2010-01-07,93.21,1.03,0.154
2010-01-08,92.94,0.96,0.164
2010-01-12,90.92,0.92,0.164
2010-01-13,91.25,0.97,0.164
2010-01-14,91.1,0.94,0.159
2010-01-15,90.86,0.89,0.155
2010-01-19,91.2,0.93,0.16
2010-01-20,91.21,0.92,0.161
2010-01-21,91.18,0.87,0.161
2010-01-22,90.09,0.84,0.161
2010-01-25,90.13,0.86,0.162
2010-01-26,89.48,0.87,0.157
2010-01-27,89.44,0.9,0.156
2010-01-28,89.91,0.87,0.155
2010-01-29,90.66,0.82,0.155
2010-02-01,90.78,0.86,0.155
2010-02-02,90.35,0.86,0.155
2010-02-03,90.96,0.88,0.155
2010-02-04,90.34,0.8,0.155
2010-02-05,89.38,0.77,0.155
2010-02-08,89.25,0.79,0.155
2010-02-09,89.39,0.84,0.155
2010-02-10,89.85,0.91,0.154
2010-02-12,90.01,0.84,0.154
2010-02-16,90.27,0.82,0.16
2010-02-17,90.86,0.87,0.155
2010-02-18,90.97,0.9,0.155
2010-02-19,91.99,0.95,0.155
2010-02-22,91.17,0.91,0.156
2010-02-23,90.2,0.87,0.156
2010-02-24,89.94,0.87,0.156
2010-02-25,88.92,0.82,0.155
2010-02-26,88.89,0.81,0.155
2010-03-01,89.4,0.8,0.155
2010-03-02,88.99,0.8,0.155
2010-03-03,88.53,0.82,0.155
2010-03-04,88.96,0.86,0.145
2010-03-05,90.57,0.91,0.14
2010-03-08,90.39,0.9,0.14
2010-03-09,89.78,0.89,0.14
2010-03-10,90.64,0.92,0.14
2010-03-11,90.51,0.97,0.14
2010-03-12,90.73,0.97,0.14
2010-03-15,90.46,0.96,0.145
2010-03-16,90.44,0.93,0.145
2010-03-17,90.44,0.95,0.145
2010-03-18,90.47,0.98,0.145
2010-03-19,90.52,1.02,0.145
2010-03-23,90.25,1.02,0.146
2010-03-24,91.9,1.08,0.146
2010-03-25,92.7,1.1,0.152
2010-03-26,92.57,1.04,0.157
2010-03-29,92.68,1.04,0.162
2010-03-30,93.0,1.06,0.162
2010-03-31,93.45,1.02,0.167
2010-04-01,93.98,1.05,0.163
2010-04-06,93.99,1.14,0.159
2010-04-07,93.67,1.06,0.159
2010-04-08,93.14,1.09,0.155
2010-04-09,93.44,1.08,0.155
2010-04-12,93.31,1.07,0.155
2010-04-13,93.14,1.07,0.16
2010-04-14,93.41,1.07,0.16
2010-04-15,93.14,1.04,0.165
2010-04-16,92.25,0.98,0.165
2010-04-19,92.24,1.01,0.16
2010-04-20,93.16,1.05,0.16
2010-04-21,93.23,1.03,0.16
2010-04-22,93.08,1.07,0.16
2010-04-23,94.28,1.1,0.16
2010-04-26,94.12,1.09,0.165
2010-04-27,93.5,1.03,0.162
2010-04-28,94.06,1.03,0.16
2010-04-30,94.02,0.97,0.16
2010-05-06,93.34,0.75,0.16
2010-05-07,91.01,0.83,0.16
2010-05-10,93.28,0.87,0.16
2010-05-11,92.68,0.85,0.16
2010-05-12,93.09,0.89,0.155
2010-05-13,92.6,0.87,0.16
2010-05-14,92.0,0.79,0.16
2010-05-17,92.5,0.81,0.16
2010-05-18,92.56,0.76,0.165
2010-05-19,91.37,0.8,0.165
2010-05-20,89.55,0.76,0.16
2010-05-21,89.91,0.76,0.155
2010-05-24,90.5,0.77,0.16
2010-05-25,89.71,0.81,0.16
2010-05-26,90.47,0.82,0.16
2010-05-27,90.8,0.87,0.16
2010-05-28,90.93,0.76,0.16
2010-06-01,91.29,0.78,0.155
2010-06-02,92.29,0.82,0.155
2010-06-03,92.43,0.82,0.15
2010-06-04,91.93,0.72,0.145
2010-06-07,91.71,0.74,0.145
2010-06-08,90.99,0.74,0.145
2010-06-09,91.48,0.74,0.145
2010-06-10,91.29,0.79,0.145
2010-06-11,91.67,0.75,0.15
2010-06-14,91.77,0.77,0.155
2010-06-15,91.22,0.79,0.155
2010-06-16,91.39,0.75,0.155
2010-06-17,90.81,0.72,0.155
2010-06-18,90.84,0.74,0.155
2010-06-21,91.15,0.74,0.155
2010-06-22,90.63,0.71,0.151
2010-06-23,90.1,0.66,0.15
2010-06-24,89.33,0.67,0.15
2010-06-25,89.29,0.65,0.15
2010-06-28,89.24,0.62,0.15
2010-06-29,88.44,0.61,0.145
2010-06-30,88.48,0.61,0.145
2010-07-01,87.06,0.63,0.14
2010-07-02,87.71,0.63,0.14
2010-07-06,87.43,0.62,0.14
2010-07-07,87.28,0.63,0.14
2010-07-08,88.58,0.63,0.14
2010-07-09,88.49,0.63,0.14
2010-07-12,88.55,0.65,0.14
2010-07-13,88.08,0.67,0.145
2010-07-14,88.47,0.62,0.145
2010-07-15,87.46,0.61,0.145
2010-07-16,86.41,0.61,0.14
2010-07-20,87.03,0.61,0.145
2010-07-21,87.18,0.58,0.145
2010-07-22,87.08,0.6,0.144
2010-07-23,87.29,0.6,0.144
2010-07-26,87.24,0.62,0.145
2010-07-27,87.86,0.65,0.145
2010-07-28,87.55,0.61,0.145
2010-07-29,87.11,0.59,0.145
2010-07-30,86.66,0.55,0.145
2010-08-02,86.47,0.56,0.145
2010-08-03,85.85,0.53,0.145
2010-08-04,86.32,0.56,0.14
2010-08-05,85.89,0.53,0.14
2010-08-06,85.13,0.5,0.14
2010-08-09,85.79,0.54,0.14
2010-08-10,85.84,0.52,0.136
2010-08-11,85.28,0.54,0.136
2010-08-12,85.95,0.55,0.136
2010-08-13,86.37,0.54,0.131
2010-08-16,85.35,0.51,0.135
2010-08-17,85.56,0.52,0.13
2010-08-18,85.37,0.51,0.12
2010-08-19,85.05,0.49,0.115
2010-08-20,85.75,0.49,0.114
2010-08-23,85.18,0.49,0.114
2010-08-24,84.01,0.5,0.119
2010-08-25,84.62,0.53,0.125
2010-08-26,84.64,0.51,0.121
2010-08-27,84.98,0.56,0.129
2010-08-31,83.97,0.47,0.119
2010-09-01,84.56,0.5,0.119
2010-09-02,84.31,0.5,0.124
2010-09-03,84.35,0.52,0.129
2010-09-07,83.74,0.49,0.139
2010-09-08,83.91,0.52,0.134
2010-09-09,83.77,0.57,0.134
2010-09-10,84.25,0.58,0.144
2010-09-13,83.79,0.53,0.14
2010-09-14,83.04,0.5,0.14
2010-09-15,85.65,0.5,0.13
2010-09-16,85.68,0.48,0.125
2010-09-17,85.86,0.48,0.125
2010-09-21,85.35,0.43,0.126
2010-09-22,84.49,0.44,0.126
2010-09-24,84.23,0.45,0.131
2010-09-27,84.23,0.44,0.137
2010-09-28,83.93,0.37,0.134
2010-09-29,83.64,0.44,0.135
2010-09-30,83.55,0.42,0.132
2010-10-01,83.3,0.42,0.128
2010-10-04,83.41,0.41,0.126
2010-10-05,83.06,0.41,0.113
2010-10-06,82.88,0.38,0.113
2010-10-07,82.3,0.36,0.119
2010-10-08,81.84,0.35,0.119
2010-10-12,81.8,0.37,0.12
2010-10-13,81.8,0.37,0.125
2010-10-14,81.38,0.38,0.12
2010-10-15,81.36,0.37,0.125
2010-10-18,81.19,0.38,0.125
2010-10-19,81.82,0.37,0.13
2010-10-20,80.92,0.35,0.13
2010-10-21,81.2,0.37,0.13
2010-10-22,81.43,0.35,0.136
2010-10-25,80.6,0.37,0.136
2010-10-26,81.28,0.4,0.136
2010-10-27,81.67,0.4,0.137
2010-10-28,80.93,0.37,0.132
2010-10-29,80.54,0.34,0.137
2010-11-01,80.67,0.34,0.138
2010-11-02,80.81,0.34,0.138
2010-11-04,80.62,0.33,0.135
2010-11-05,81.36,0.38,0.135
2010-11-08,81.17,0.41,0.139
2010-11-09,80.82,0.46,0.139
2010-11-10,82.77,0.44,0.139
2010-11-12,82.38,0.51,0.149
2010-11-15,82.98,0.53,0.15
2010-11-16,83.32,0.51,0.145
2010-11-17,83.09,0.5,0.151
2010-11-18,83.65,0.52,0.161
2010-11-19,83.45,0.52,0.156
2010-11-22,83.47,0.49,0.161
2010-11-24,83.37,0.53,0.162
2010-11-26,84.04,0.51,0.189
2010-11-29,84.37,0.52,0.196
2010-11-30,83.78,0.45,0.188
2010-12-01,84.24,0.53,0.179
2010-12-02,83.92,0.55,0.182
2010-12-03,82.65,0.49,0.184
2010-12-06,82.63,0.42,0.174
2010-12-07,83.07,0.54,0.179
2010-12-08,84.27,0.63,0.208
2010-12-09,83.95,0.64,0.224
2010-12-10,83.94,0.64,0.219
2010-12-13,83.69,0.61,0.235
2010-12-14,83.54,0.66,0.23
2010-12-15,84.01,0.68,0.225
2010-12-16,84.34,0.66,0.215
2010-12-17,84.13,0.61,0.2
2010-12-20,83.68,0.62,0.201
2010-12-21,83.71,0.63,0.206
2010-12-22,83.47,0.65,0.214
2010-12-29,82.06,0.64,0.192
2010-12-30,81.77,0.66,0.167
2011-01-04,82.02,0.63,0.173
2011-01-05,83.32,0.71,0.168
2011-01-06,83.23,0.68,0.178
2011-01-07,82.97,0.6,0.173
2011-01-11,83.45,0.6,0.165
2011-01-12,83.28,0.61,0.17
2011-01-13,82.82,0.59,0.179
2011-01-14,82.83,0.59,0.185
2011-01-18,82.7,0.6,0.195
2011-01-19,82.06,0.6,0.196
2011-01-20,83.0,0.65,0.185
2011-01-21,82.67,0.63,0.186
2011-01-24,82.49,0.65,0.197
2011-01-25,82.38,0.62,0.202
2011-01-26,82.25,0.62,0.202
2011-01-27,82.91,0.59,0.195
2011-01-28,82.28,0.54,0.195
2011-01-31,81.93,0.58,0.195
2011-02-01,81.5,0.61,0.195
2011-02-02,81.62,0.67,0.195
2011-02-03,81.83,0.71,0.2
2011-02-04,81.99,0.77,0.208
2011-02-07,82.36,0.78,0.213
2011-02-08,81.84,0.86,0.222
2011-02-09,82.49,0.81,0.238
2011-02-10,83.2,0.85,0.238
2011-02-14,83.38,0.87,0.23
2011-02-15,83.82,0.84,0.23
2011-02-16,83.87,0.86,0.245
2011-02-17,83.31,0.8,0.236
2011-02-18,83.35,0.78,0.226
2011-02-22,82.94,0.74,0.222
2011-02-23,82.57,0.74,0.222
2011-02-24,81.76,0.73,0.231
2011-02-25,81.75,0.72,0.235
2011-02-28,81.93,0.69,0.237
2011-03-01,82.05,0.66,0.238
2011-03-02,81.67,0.69,0.228
2011-03-03,82.38,0.79,0.229
2011-03-04,82.37,0.68,0.229
2011-03-07,82.03,0.7,0.221
2011-03-08,82.69,0.73,0.222
2011-03-09,82.7,0.7,0.227
2011-03-10,83.05,0.65,0.228
2011-03-11,81.8,0.64,0.214
2011-03-14,81.65,0.61,0.175
2011-03-15,80.83,0.63,0.215
2011-03-16,80.18,0.58,0.225
2011-03-17,78.75,0.6,0.225
2011-03-18,81.14,0.61,0.21
2011-03-22,81.0,0.68,0.211
2011-03-23,80.94,0.69,0.216
2011-03-24,80.83,0.72,0.209
2011-03-25,81.13,0.79,0.2
2011-03-28,81.71,0.81,0.206
2011-03-29,82.36,0.81,0.207
2011-03-30,83.05,0.8,0.202
2011-03-31,82.87,0.8,0.208
2011-04-01,84.36,0.8,0.205
2011-04-04,83.9,0.77,0.206
2011-04-05,84.53,0.84,0.207
2011-04-06,85.43,0.85,0.206
2011-04-07,85.21,0.81,0.202
2011-04-08,85.03,0.83,0.199
2011-04-11,84.67,0.85,0.199
2011-04-12,83.58,0.77,0.195
2011-04-13,83.9,0.75,0.199
2011-04-14,83.15,0.77,0.2
2011-04-15,83.2,0.71,0.205
2011-04-18,82.21,0.69,0.2
2011-04-19,82.46,0.68,0.201
2011-04-20,82.45,0.69,0.201
2011-04-21,81.74,0.68,0.201
2011-04-26,81.7,0.65,0.2
2011-04-27,82.72,0.65,0.197
2011-04-28,81.44,0.62,0.189
2011-05-06,80.62,0.57,0.179
2011-05-09,80.72,0.57,0.184
2011-05-10,80.66,0.59,0.184
2011-05-11,81.1,0.56,0.185
2011-05-12,80.75,0.57,0.18
2011-05-13,80.77,0.57,0.18
2011-05-16,80.86,0.54,0.18
2011-05-17,81.43,0.55,0.18
2011-05-18,81.36,0.58,0.18
2011-05-19,81.84,0.55,0.18
2011-05-20,81.65,0.55,0.18
2011-05-23,81.81,0.55,0.18
2011-05-24,82.16,0.56,0.18
2011-05-25,81.99,0.54,0.175
2011-05-26,81.34,0.48,0.181
2011-05-27,80.96,0.48,0.18
2011-05-31,81.24,0.45,0.175
2011-06-01,80.85,0.44,0.17
2011-06-02,80.89,0.45,0.16
2011-06-03,80.52,0.42,0.155
2011-06-06,80.17,0.43,0.16
2011-06-07,80.24,0.39,0.17
2011-06-08,79.88,0.39,0.17
2011-06-09,80.11,0.43,0.17
2011-06-10,80.21,0.41,0.17
2011-06-13,80.17,0.4,0.17
2011-06-14,80.48,0.45,0.17
2011-06-15,80.63,0.38,0.18
2011-06-16,80.68,0.38,0.175
2011-06-17,80.08,0.38,0.17
2011-06-20,80.23,0.38,0.17
2011-06-21,80.16,0.4,0.17
2011-06-22,80.08,0.39,0.16
2011-06-23,80.56,0.35,0.155
2011-06-24,80.43,0.35,0.155
2011-06-27,80.89,0.41,0.155
2011-06-28,80.79,0.48,0.157
2011-06-29,80.88,0.47,0.162
2011-06-30,80.77,0.45,0.167
2011-07-01,80.87,0.5,0.163
2011-07-05,81.05,0.44,0.16
2011-07-06,80.9,0.43,0.16
2011-07-07,81.25,0.49,0.16
2011-07-08,80.66,0.4,0.16
2011-07-11,80.38,0.37,0.155
2011-07-12,79.49,0.37,0.155
2011-07-13,79.03,0.37,0.155
2011-07-14,79.21,0.38,0.15
2011-07-15,79.06,0.37,0.15
2011-07-19,78.93,0.39,0.15
2011-07-20,78.86,0.4,0.15
2011-07-21,78.51,0.4,0.161
2011-07-22,78.35,0.4,0.161
2011-07-25,78.39,0.42,0.161
2011-07-26,78.07,0.41,0.161
2011-07-27,77.96,0.44,0.161
2011-07-28,77.81,0.42,0.155
2011-07-29,77.2,0.36,0.155
2011-08-01,76.61,0.38,0.155
2011-08-02,77.14,0.33,0.15
2011-08-03,76.88,0.33,0.147
2011-08-04,79.03,0.27,0.147
2011-08-05,78.49,0.28,0.137
2011-08-08,77.67,0.27,0.135
2011-08-09,77.3,0.19,0.135
2011-08-10,76.5,0.19,0.135
2011-08-11,76.78,0.19,0.14
2011-08-12,76.77,0.2,0.145
2011-08-15,76.7,0.19,0.15
2011-08-16,76.72,0.2,0.145
2011-08-17,76.56,0.19,0.145
2011-08-18,76.57,0.2,0.145
2011-08-19,76.25,0.2,0.14
2011-08-22,76.77,0.22,0.129
2011-08-23,76.51,0.22,0.129
2011-08-24,76.73,0.23,0.129
2011-08-25,77.46,0.22,0.135
2011-08-26,76.85,0.2,0.134
2011-08-30,76.73,0.2,0.141
2011-08-31,76.46,0.2,0.136
2011-09-01,76.97,0.19,0.142
2011-09-02,76.77,0.2,0.142
2011-09-06,77.11,0.21,0.137
2011-09-07,77.33,0.21,0.138
2011-09-08,77.36,0.19,0.138
2011-09-09,77.75,0.17,0.138
2011-09-12,77.01,0.21,0.139
2011-09-13,76.87,0.21,0.139
2011-09-14,76.72,0.19,0.135
2011-09-15,76.69,0.21,0.135
2011-09-16,76.86,0.18,0.135
2011-09-20,76.45,0.18,0.13
2011-09-21,76.42,0.21,0.13
2011-09-22,76.32,0.2,0.125
2011-09-26,76.37,0.25,0.12
2011-09-27,76.65,0.25,0.126
2011-09-28,76.41,0.27,0.126
2011-09-29,76.84,0.27,0.132
2011-09-30,77.09,0.25,0.137
2011-10-03,76.66,0.24,0.139
2011-10-04,76.71,0.25,0.136
2011-10-05,76.96,0.25,0.136
2011-10-06,76.7,0.29,0.137
2011-10-07,76.76,0.3,0.137
2011-10-11,76.71,0.32,0.139
2011-10-12,77.34,0.29,0.139
2011-10-13,76.83,0.29,0.139
2011-10-14,77.35,0.28,0.135
2011-10-17,76.72,0.28,0.135
2011-10-18,76.75,0.28,0.145
2011-10-19,76.77,0.28,0.145
2011-10-20,76.88,0.28,0.146
2011-10-21,76.13,0.3,0.146
2011-10-24,76.11,0.3,0.146
2011-10-25,75.77,0.26,0.146
2011-10-26,76.0,0.28,0.142
2011-10-27,75.84,0.31,0.141
2011-10-28,75.77,0.28,0.143
2011-10-31,77.97,0.25,0.143
2011-11-01,78.28,0.23,0.143
2011-11-02,78.04,0.23,0.139
2011-11-04,78.18,0.22,0.136
2011-11-07,78.03,0.25,0.134
2011-11-08,77.72,0.25,0.13
2011-11-09,77.73,0.24,0.13
2011-11-10,77.52,0.24,0.13
2011-11-14,76.94,0.24,0.13
2011-11-15,76.95,0.26,0.13
2011-11-16,76.95,0.26,0.13
2011-11-17,76.99,0.27,0.125
2011-11-18,76.9,0.29,0.12
2011-11-21,76.98,0.27,0.125
2011-11-22,77.06,0.26,0.125
2011-11-25,77.68,0.28,0.14
2011-11-28,78.11,0.26,0.145
2011-11-29,77.79,0.27,0.145
2011-11-30,77.63,0.25,0.14
2011-12-01,77.72,0.27,0.135
2011-12-02,77.95,0.25,0.13
2011-12-05,77.82,0.27,0.125
2011-12-06,77.75,0.25,0.125
2011-12-07,77.72,0.24,0.13
2011-12-08,77.51,0.22,0.13
2011-12-09,77.62,0.22,0.13
2011-12-12,77.8,0.24,0.13
2011-12-13,77.84,0.24,0.13
2011-12-14,78.12,0.25,0.13
2011-12-15,77.98,0.26,0.125
2011-12-16,77.71,0.24,0.13
2011-12-19,77.94,0.24,0.13
2011-12-20,77.74,0.26,0.13
2011-12-21,77.97,0.28,0.134
2011-12-22,78.08,0.28,0.13
2011-12-28,77.94,0.28,0.131
2011-12-29,77.72,0.28,0.131
2011-12-30,77.38,0.25,0.131
2012-01-04,76.74,0.25,0.132
2012-01-05,77.1,0.27,0.127
2012-01-06,77.12,0.25,0.127
2012-01-10,76.79,0.24,0.128
2012-01-11,76.92,0.24,0.129
2012-01-12,76.76,0.22,0.129
2012-01-13,76.98,0.24,0.129
2012-01-17,76.81,0.21,0.125
2012-01-18,76.79,0.24,0.126
2012-01-19,77.07,0.26,0.126
2012-01-20,77.12,0.26,0.126
2012-01-23,77.01,0.26,0.126
2012-01-24,77.71,0.24,0.127
2012-01-25,78.22,0.22,0.127
2012-01-26,77.31,0.22,0.127
2012-01-27,76.73,0.22,0.127
2012-01-30,76.39,0.22,0.127
2012-01-31,76.25,0.22,0.127
2012-02-01,76.13,0.23,0.128
2012-02-02,76.16,0.23,0.128
2012-02-03,76.59,0.23,0.128
2012-02-06,76.59,0.24,0.128
2012-02-07,76.87,0.25,0.129
2012-02-08,76.9,0.27,0.129
2012-02-09,77.33,0.27,0.124
2012-02-10,77.64,0.27,0.124
2012-02-13,77.42,0.29,0.125
2012-02-14,78.42,0.29,0.115
2012-02-15,78.33,0.29,0.105
2012-02-16,78.84,0.29,0.105
2012-02-17,79.36,0.29,0.105
2012-02-21,79.75,0.31,0.105
2012-02-22,80.33,0.29,0.105
2012-02-23,80.19,0.31,0.105
2012-02-24,80.68,0.31,0.104
2012-02-27,80.46,0.3,0.104
2012-02-28,80.52,0.3,0.11
2012-02-29,80.96,0.3,0.109
2012-03-01,80.98,0.3,0.11
2012-03-02,81.54,0.28,0.11
2012-03-05,81.41,0.31,0.111
2012-03-06,80.74,0.3,0.112
2012-03-07,80.84,0.3,0.112
2012-03-08,81.4,0.32,0.113
2012-03-09,82.35,0.33,0.113
2012-03-12,82.22,0.33,0.11
2012-03-13,82.67,0.35,0.11
2012-03-14,83.79,0.4,0.105
2012-03-15,83.29,0.37,0.11
2012-03-16,83.34,0.37,0.11
2012-03-19,83.31,0.39,0.11
2012-03-21,83.63,0.39,0.111
2012-03-22,82.51,0.37,0.111
2012-03-23,82.35,0.37,0.111
2012-03-26,82.82,0.36,0.111
2012-03-27,83.14,0.33,0.11
2012-03-28,82.89,0.34,0.11
2012-03-29,82.25,0.33,0.114
2012-03-30,82.29,0.33,0.115
2012-04-02,82.03,0.33,0.116
2012-04-03,82.25,0.36,0.116
2012-04-04,82.46,0.35,0.116
2012-04-05,82.37,0.35,0.117
2012-04-10,80.9,0.28,0.114
2012-04-11,81.0,0.3,0.114
2012-04-12,80.89,0.29,0.114
2012-04-13,80.97,0.27,0.115
2012-04-16,80.37,0.27,0.11
2012-04-17,80.77,0.27,0.11
2012-04-18,81.3,0.27,0.11
2012-04-19,81.54,0.27,0.105
2012-04-20,81.61,0.29,0.105
2012-04-23,81.07,0.27,0.106
2012-04-24,81.15,0.27,0.106
2012-04-25,81.41,0.26,0.106
2012-04-26,80.77,0.26,0.108
2012-04-27,80.44,0.26,0.109
2012-05-01,80.17,0.27,0.108
2012-05-02,80.18,0.27,0.108
2012-05-08,79.78,0.27,0.109
2012-05-09,79.54,0.27,0.109
2012-05-10,79.95,0.27,0.109
2012-05-11,79.88,0.27,0.109
2012-05-14,79.81,0.29,0.105
2012-05-15,80.12,0.29,0.105
2012-05-16,80.36,0.3,0.1
2012-05-17,79.54,0.32,0.1
2012-05-18,79.26,0.32,0.1
2012-05-21,79.35,0.3,0.1
2012-05-22,79.91,0.3,0.1
2012-05-23,79.24,0.28,0.1
2012-05-24,79.41,0.29,0.1
2012-05-25,79.59,0.3,0.1
2012-05-29,79.49,0.3,0.1
2012-05-30,78.95,0.27,0.1
2012-05-31,78.42,0.27,0.1
2012-06-01,78.13,0.25,0.1
2012-06-06,79.08,0.26,0.1
2012-06-07,79.57,0.27,0.1
2012-06-08,79.62,0.28,0.1
2012-06-11,79.42,0.27,0.1
2012-06-12,79.51,0.3,0.1
2012-06-13,79.42,0.3,0.1
2012-06-14,79.27,0.3,0.1
2012-06-15,78.73,0.29,0.1
2012-06-18,78.91,0.29,0.1
2012-06-19,79.02,0.3,0.1
2012-06-20,79.36,0.32,0.1
2012-06-21,80.29,0.32,0.1
2012-06-22,80.49,0.31,0.1
2012-06-25,79.61,0.31,0.1
2012-06-26,79.46,0.31,0.1
2012-06-27,79.76,0.31,0.1
2012-06-28,79.3,0.31,0.1
2012-06-29,79.78,0.33,0.1
2012-07-02,79.34,0.3,0.1
2012-07-03,79.87,0.3,0.1
2012-07-05,79.95,0.28,0.1
2012-07-06,79.53,0.27,0.1
2012-07-09,79.61,0.27,0.1
2012-07-10,79.47,0.27,0.1
2012-07-11,79.66,0.27,0.1
2012-07-12,79.25,0.25,0.1
2012-07-13,79.21,0.25,0.1
2012-07-17,79.0,0.25,0.1
2012-07-18,78.87,0.22,0.1
2012-07-19,78.62,0.22,0.1
2012-07-20,78.56,0.22,0.1
2012-07-23,78.4,0.22,0.1
2012-07-24,78.21,0.22,0.1
2012-07-25,78.22,0.22,0.1
2012-07-26,78.24,0.23,0.1
2012-07-27,78.63,0.25,0.1
2012-07-30,78.19,0.23,0.1
2012-07-31,78.1,0.23,0.097
2012-08-01,78.24,0.24,0.095
2012-08-02,78.22,0.24,0.094
2012-08-03,78.59,0.24,0.092
2012-08-06,78.24,0.24,0.088
2012-08-07,78.66,0.27,0.088
2012-08-08,78.35,0.29,0.091
2012-08-09,78.68,0.29,0.091
2012-08-10,78.18,0.27,0.091
2012-08-13,78.31,0.27,0.09
2012-08-14,78.79,0.27,0.095
2012-08-15,78.87,0.27,0.1
