totexp,food,hhincomepc
1336.166626,611.166687,9210
2399.166748,1229.166626,8000
6836.166504,2122.833252,1770
4658.916504,2224.083252,5496
1507.833374,1237.833374,39680
2006.75,1161.75,8520
5251.916504,2552.833252,10300
2229.333252,1123.583374,720
6083.75,2537.833252,4320
1999,1128.333374,30800
4076.416748,1808.166626,4240
2528.916748,1403.333374,6771.428571
2003.5,1314.166748,4280
3717.833252,2048.166748,600
7928.833496,2448.166748,8297.142857
2680.166748,891.666687,5800
2621.171387,1188.004761,2904
3456.389404,1155.972656,11050
8935.873047,2116.706543,17000
6293.387207,1330.137329,9636.666667
4816.479492,2695.729248,8550
5543.052246,2114.71875,11880
17933.66016,4585.659668,6592.857143
9389.351563,823.0181274,41070
11219.10254,2794.935791,7857.692308
1966.211914,1255.295166,19200
4576.238281,2390.238037,5304
3236.483154,1734.483276,12826.66667
2701.542725,1317.292725,4200
3997.088867,1288.422241,10550
6479.009277,2723.842773,12400
7243.741699,3821.991455,61825
1536.333374,595.583313,9255
4201.151367,2613.401367,5492
10995.75,3317.333252,7724.333333
2965.166748,1632.166626,6480
3551,1746.5,5614.444444
5657.083496,2568.333252,2771.428571
2919.916748,637.5,7680
4789.5,1244.166626,4418.571429
3692.916748,1539.416626,3780
6392.833496,3638.333252,8485.714286
6403.5,1746.666626,436.3636364
4676.858887,2393.108887,17000
6177.25,1897.5,13306.66667
11429.62988,2735.379883,2400
4412.666504,2055.666748,18400
3461.333252,2250.5,6900
3704.083252,2059.333252,2057.142857
2441.833252,1339.333374,7200
2406,1461.833374,8628.571429
2265.333252,1473.666626,5850
1442.25,818.916687,12960
2580.083252,1485.833374,7440
4184.666504,1844,2325
2122.666748,970.833313,10200
2562.583252,1573.5,8250
4476.833496,2197.666748,24425
9543.166992,3456.666748,5175
2578.666748,1494.5,2725
5864.583496,2819.583252,600
1760,1038.333252,35866.66667
2865.833252,1824.166626,9600
5165,2703.666748,5080
3782.5,1036,67983.33333
7505.583496,3246.333252,13800.83333
4033.333252,1787.833374,10285.33333
8195.333008,1287,36610
5847.083496,2590.416748,4728
4817.916504,2402,16146
3190.083252,1387.166626,5647.5
7738.166504,2544,8542
4730.833496,1663.333374,4972.5
4278.489258,2008.40564,5252
6927.328125,3529.161377,21626
5187.861816,2722.528564,6252
3183.141357,1384.057983,4464
12237.25,2423,14730.25
1965.833374,1023.333313,5040
4037.666748,1783.833374,3188.888889
2062.333252,1300,5553.333333
1827.083374,1143.333374,32160
3389.25,1618.75,11925.71429
2842,1507.833374,5000
2336.333252,1609.333374,5194.285714
2184.25,1215.25,4500
7904,3423,800
2836,1385.166626,7120
2506.916748,1373.166626,5600
2209.333252,1313.5,4080
3426.166748,1680.5,7800
3807.083252,2225.833252,5150
4400.333496,2579.333252,240
4526.333496,1997,15507.77143
5115.583496,1669.166626,6258.666667
3714.416748,1617.166626,9540
11480.08301,1882.916626,11876.66667
3075.333252,1306.5,7500
12528.66699,2572.5,10882.22222
7616.333496,3229,7099.272727
6151.833496,2341.833252,8047.222222
10108.66699,2752.416748,4285.714286
5523.583496,1578.916626,28800
13414.33301,3009.583252,25562.22222
68841.41406,1576.25,7246
8007.666504,1733.5,6560
15365.83301,1984.5,16000
7877.833496,1658.666626,88790
10033.33301,1759.166626,36933.33333
6531,2692.666748,18500
7847,2662.5,2571.428571
13318.83301,2539.5,14666.66667
10793,2306.5,30280
6551,1382.916626,28000
18528.33398,4145,39680
12245.08301,2660.5,33000
13737.16699,3365.166748,6600
5969.833496,1717.333374,26000
7981.166504,2068,7165
6287.833496,2322.833252,3600
7696.666504,2461.333252,47375
10769.91699,1846.583374,30850
6591.666504,1125,80280
7834.942871,748.609375,9988.888889
6012.583496,1310.833374,6750
1647.184082,718.017334,2245.75
2763.916748,903.5,22288
2600.797852,855.9644165,37240
1847.583374,839.333313,9320
1777.833374,73.83333588,21040
10366.26367,726.597229,5383.333333
2295.288574,935.0385742,6450
21704.75,1385,1200
5483.15918,2411.742432,9222.222222
3428.836182,1803.336304,3450
3898.75,1699.5,7066.666667
11539.25,1268,9625
2415.302002,1445.135376,5250
3914.5,1263.166626,13875
4289.083496,1896.5,4766.666667
5331.166504,2412.833252,685.7142857
4166.333496,1963.833374,13433.33333
4009.583252,1481.083374,3860
3269.056641,1798.166626,22355.25814
4459.75,2066.333252,13166.5
2746.833252,1881,93132
4637.416504,1972.166626,7305
5892.583496,2399.166748,10034.37669
3391.5,2221.333496,7460
13484.16699,2147.916748,10000
2712.75,1436.833374,37220.83333
6902.25,2741.666748,9942.857143
5148.583496,1828.666626,2600
4077,1488.666626,13800
3562.166748,1581.833374,7750
7470.666504,1887.333374,17605
3411.833252,1446.166626,6480
6336,1545.166626,4150
5645.833496,1972.166626,2000
6991.166504,2131,1733.333333
7216.5,1476.666626,209500
4181.833496,2376.333252,8200
4872.666504,2150.333252,5314.285714
3275.833252,2150,7920
2764.666748,1836.333374,9600
4886.416504,1879.333374,7577.777778
3185.75,2197.416748,10460
4336,1411.833374,9850
3126.583252,1574.333374,5314.285714
3301.25,1753.083374,24783.33333
6241.645996,3116.479248,2881.948022
2006.916626,312,5791.428571
4339.643066,1933.476318,2300
3590.748047,1510.248047,2169.230769
3673,2009.5,3400
802.916687,215.3333282,4050
8037.666504,1370,2062.5
2900.291504,1570.95813,14100
2261.416748,1161.666626,8550
2845.651611,1230.651611,8028
1342.166626,739,18540
3162.544922,1035.628296,14400
4328.666504,2442.333252,5520
3423.574707,1543.158081,10800
3239.666748,1575.916626,2700
2549.153564,1385.903442,4650
11312,1680.5,8228.571429
5574.25,1913.166626,7093.75
10143.5,1466.416626,4736
3407.416748,893.916687,10640
4490.083496,1902.333374,7333.333333
5586.5,1196.833374,10560
5359.5,1578.333374,3852.5
3547.166748,1570.666626,7005.714286
10127.33301,2296.333252,14509.09091
2657,1110.833374,6968.75
5294.833496,3181.5,52238.33333
18900.83398,2641,7285.714286
9467.833008,1281.333374,10500
5760.166504,3002.833252,29470
4727.5,1835,8383.333333
6623.416504,2412.5,9900
4578.583496,2224.416748,5657.142857
1654,559.166687,19360
4234.75,2288.5,35173.33333
4068.916748,1706.666626,4460
3076.583252,1376.166626,5200
4971.25,1473.666626,28365.71429
3244.083252,1340.75,18206.66667
2329.249268,1134.915771,10080
3526.083252,1938.416626,2400
4110.333496,1186.25,4800
4668.583496,1860.833374,11485.71429
2129.583252,685.416687,10000
4206.083496,2130.166748,4387.5
3874.416748,721.75,9600
6468.5,2537.666748,2057.142857
5633.75,1776,5268
3020.166748,1912.333374,19320
1631.666626,746.666687,47000
8897,1891.666626,14425
7326.25,1995.166626,1800
3985.083252,2201.166748,4488
1827.833374,879.5,12400
3123.75,1619.666626,5840
8620.333008,3406.25,327.2727273
19315.08398,2028.833374,2930.909091
3830.833252,2166,10114.28571
4888.166504,2478.583252,2691.428571
4150.75,1420.416626,3634.285714
2734,1401.666626,17800
2305.25,961.416687,9750
10105.16699,2103,1800
2870.416748,1610.416626,1935
3561.421387,1163.338135,8266.666667
5329.220215,2259.303711,6436.363636
3153.435059,1358.768433,4028.571429
2694.553467,1073.053467,2685.6
3571.933838,1771.51709,8240
4668.502441,1834.835571,6327.272727
6594.727539,2164.560791,8600
2519.75,1307.333374,3466.666667
2366.223877,1042.390625,25800
2851.5,1338.5,4440
3453.916748,1175.25,11112
3769.793945,1365.960571,17335
2659.916748,1148.75,10578.28571
3512.5,1739.5,4883.333333
2257.833252,1294.666626,8293.714286
2501.333252,1111.5,4433.333333
3635.416748,1570,38400
5229,2632,5270
3937,2227.5,7800
20363.83398,3209.333252,19440
4559.833496,2356.5,17850
2383.333252,1076.166626,4000
3318.083252,1599.583374,4696
6040.5,2075.5,13080
4070.333252,1518.333374,5880
6027.5,2976,10894
7887.333496,3076.166748,16371.42857
9055.333008,3141.916748,3175
12016.5,2216.5,1651.2
4971,2366.833252,2666.666667
11312.08301,5121.583496,6060
4960.5,1429,19680
3431.216553,1505.716431,6440
5100.835449,2769.585449,7245.454545
3397.642822,1357.976074,7700
3838.883057,1595.716431,12564
5074.158203,1516.074829,6102.222222
12040.64844,3763.398926,12058.46154
4113.376953,1967.376709,19823.33333
6186.182129,2028.265625,7428.571429
5815.199707,1436.533203,4725
4498.232422,1623.315796,6654.545455
6492.261719,1570.094971,5485.714286
2687.910889,1021.077637,5002.533333
4174.642578,1649.976074,1810
2842.63623,1136.636353,5450
3653.750977,1303.417603,3881.818182
7322.666504,3386,6168.888889
29936.66602,3496.5,51900
16191.33301,4994.666504,22833.33333
12647,6286,36708
25970.33398,4867.333496,6700
46870.16797,7296,35000
20957.08398,4798.5,25340
7270.333496,2446.666748,4309.090909
6637.5,2670.166748,5266
6394.5,2885.666748,2036.363636
5183.639648,2160.4729,5566.666667
6862.448242,2174.698242,5566.666667
8239.583008,3168.25,4319.428571
4315,1365,28200
41151.58203,6859.5,8727.272727
51342.83203,11168.66699,8000
35567,6652.333496,26600
11665.41699,3762.916748,26326.66667
8647.583008,3910.916748,15000
12311.83301,2699.666748,7500
9217.5,3168.5,3000
11554.25,4196.25,28752
8877.333008,2180.5,2700
11461,2703,42822.19165
9244.5,2647.5,22320
14182.58301,3032.083252,17184.05948
15516.08301,2179.833252,22000
8995.833008,3224.166748,33120
9312.916992,1179.083374,17582
14541.41699,2970.75,39200
13032.33301,3294.166748,21900
1551.924927,973.333313,3314.958081
21840.75,7315.75,14836.36364
4510.333496,1978.916626,5675.333333
4355.083496,1658.833374,9033.333333
5143.75,2947.416748,46840
7379.833496,2125.166748,6200
5980.75,2026,6161.666667
2280.916748,996,6000
4531.583496,1990.333374,6205.714286
5843.083496,2044.666626,30300
5996.166504,2533.666504,27297.5
4585.833496,1894.833374,7400
8273.833008,3050.666748,4200
3565.666748,1251.5,4516.833333
4781.75,1513,48200
4662.333496,1516.5,6240
4600.75,2055.333252,2585.333333
19300.86133,5418.694824,24032
3658.75,1268.583374,4880
11164.16699,2434.5,31200
15562.91699,4088.75,8000
2765.083252,1073.75,2250
1959.75,927.333313,3144
1926.916626,1251.25,4020
4547.166504,1466.583374,2280
2860.75,1639.166626,12376
2037.05127,904.166687,4149.083451
8299.166992,2241,66000
12891.66699,2806.333252,47591
5722.916504,1322.916626,4500
6959.166504,2057.666748,12300
4586,1417.083374,7968
2937.083252,1031.583374,6600
7369.166504,2597.5,16320
5494.416504,1703.583374,5540
5877.916504,2186.5,9453.307692
2062.916748,1163,6277.142857
2039.094849,1081.678223,1672
9014,1480.666626,10510
3451.666748,1723.333374,3584.4
6501.333496,2136,5884.8
4738.416504,2210.916504,5003.333333
11726.33301,4234.166504,8792
3043,1511.166626,11000
15934.5,2481.333252,6433.333333
6239.333496,1619,12287.14286
4438.833496,2192.666748,5676.615385
2029.666626,1041.333374,5680
2867.833252,1287.5,9966.666667
1548,794.333313,2052
2734.75,1146.25,10620
5194,2003.166626,3300
3175.666748,1279.5,10195
5240,2122.833252,12272.72727
2900.5,1589.666626,4300
7799.083496,2322.416748,10400
4085.833252,1856.666626,9600
5096.956055,1922.789307,18600
3422.25,1562.833374,21462.5
7327.833496,2640.5,4234
3117.666748,1622.5,1000
2553.5,1272.25,10358
2670.583252,1397.666626,5352.5
3202.850342,1692.333374,5916.904785
5009.333496,2508.333252,5290
3014.666748,1550.333374,4600
4470.666504,2562.666748,533.3333333
5148.416504,2376.916748,1665.222222
2525.166748,1470.333374,79100
8880.75,2768.333252,2357.142857
3299.833252,1562.833374,3102.857143
2180.833252,1094.166626,9000
1929.416626,1181.083374,700
2088.583252,1140.833374,3868.75
1735.25,975,1200
8416.333008,2790.666748,10523.2
28046.5,7266.833496,400
5155.916504,2076.75,7742.857143
3113.833252,1552.833374,13686.66667
2346.083252,1213.583374,4000
7839.416504,3145.416748,2780.307692
4150.166504,1831.666626,6150
22445.33398,3431.666748,16200
14946.25,4330.416504,35610
11004.83301,3695,28033.33333
16550,3222.5,20177.77778
2142.681641,694.833313,11201.50969
14988.58301,4098.583496,6205.714286
7553.5,2140.666748,15360
33393.41797,10278.91699,5291.666667
15728.41699,3939.166748,24000
10501.66699,2736.666748,19600
14265.41699,2645.416748,15085.71429
14071.33301,3944.666748,12285.71429
13034.16699,2033.75,18685.71429
8758.333008,2688.333252,33320
5933.083496,2661.833252,6853.333333
6284.166504,2677.833252,4800
10461.66699,2592.166748,666.6666667
4815.833496,1745.083374,3932
4199.166504,1500.833374,23220
10422.5,2365.833252,17600
19509.83398,4734,9960
12031.75,2159.583252,36960
4620.083496,1424.083374,5507.692308
5338.416504,2152.583496,25500
7000.333496,1846.5,27117
1567.833374,511.1666565,19400
6041.416504,2478,7006.666667
5484.333496,1582.166626,20800
5045.083496,1578,9570
5561.5,2658.5,1200
13000.91699,2169.25,27266.66667
4599.833496,1792.5,4921.333333
4930.933105,901.3497314,1314.281587
4980.716797,1760.300171,4505
3490.838135,1179.671509,360
3879.387451,1573.470825,12450
3152.583252,2014.666626,4410
2092.518555,931.2686768,864
3569.204834,1994.204956,3210.870762
2979.333252,1382.666626,2547.021798
3529.695068,1316.02832,3731.042318
2640.25,938.916687,4042.333333
2944.576416,1565.409912,11183.34887
4740.403809,293.1666565,1619.878768
2105.833252,592.5,10680
2827,899.5,720
3965.583252,1749.416626,949.8889516
3861.317139,1308.150391,5792.712054
2277.487793,976.6544189,1844.444444
9156.5,4594.833496,1944.684547
2862.5,1134.166626,2566.5
3528.75,1893.333374,4636.59064
7506.833496,1661.333374,200
4027.833252,2262.5,3225
9505,3453.333252,3070.190403
3069.157227,1717.990479,7399.061435
1201.666626,688.333313,1800
2852.740723,1369.990723,2058.528832
4421.666504,3002.5,3042.857143
2965.833252,1728.833374,535.8081545
6909.904297,2186.904053,2612.751035
2774.678711,1255.916626,6930.175898
3252.488281,1173.321533,2763.356426
6174.833496,4501.5,1866.666949
2942.333252,2280.666748,2026.268622
1221.166626,752,8241.667381
1130.083374,550,3374.157303
2960.416748,1396.083374,4440
3601.083252,2738.583252,5691.997863
1573.833374,936.333313,5327.263451
1779.833374,710.166687,20755.44142
1051.166626,662.833313,192
2613,1744,3272.08568
6029.833496,3664.833252,4427.730369
1014.166687,718.333313,1380.11236
2076.583252,1044.416626,3144.163785
1473.666626,1052.833374,78361.16183
1263.833374,814.666687,1944.875517
1586.166626,838.666687,2149.61039
2091.583252,1090.666626,1714.285714
2642.25,1952.583374,3750
4224.583496,2016.666626,3683.076923
5171.5,2059.166748,6090
2170.25,753.666687,6529.714286
9635.583008,1245.166626,4680
1254.833374,797,5113.5
1440.416626,923.833313,445.7142857
5404.75,4028,6939.837808
3387.666748,2447.333252,4300
2272.666748,1253.333374,375
2245.416748,1437.333374,1858.812597
2782.666748,1265.166626,2230
2398.619141,1359.166626,3514.849333
966.25,557.083313,3612.294372
2450.583252,1276.083374,2544.746163
1122.666626,757.666687,2520
8122.5,2286.666748,12076.40319
2674,1268,2016
25495.41602,994.5,2842.849347
3693.078369,2768.911621,2029.724182
2060.824219,1275.490723,8088
2346.041748,949.458313,2249.850707
2221.75,1396.333374,4816
3352.321533,912.0714111,4360
3687.802002,851.302063,3400
3817.904297,1732.820923,60
3919.666748,1210.166626,4029.001643
3226.073242,1650.823242,1606.8
4710.035645,917.2023926,3994.265475
2226.25,1062.833374,2000.125121
1796.833374,476,14547.95654
2997.666748,1582.666626,2203.987816
2674.25,1525.833374,8550
3132.833252,1682,3994.163048
2776.166748,1860.5,5620.388557
3500.333252,1844,21574.20119
3302.25,2611.5,1749.737115
2285.166748,1273.5,2983.463411
2675.333252,1313.666626,2068.057479
11830.83301,2099.666748,3233.193456
4830,3519,6860.03015
2977.166748,1495.5,3783.359497
3813.75,1459.916626,3877.171783
3403.666748,2385.333252,8788.007817
2256.666748,1418.333374,1533.039706
3800.333252,1947.666626,23112.87786
2111.333252,1093.833374,2760
3685.833252,919.833313,14046.72545
1513.583374,1149.416626,6124
3332.5,2262.333252,6654.545455
3806.416748,1654.75,1268.75
3882.666748,2217.666748,5113.071054
2412.333252,1629.833374,5304
3522.416748,1954,2980
3207.333252,1724.666626,1050
3546.5,2341.833252,2800
4419.333496,2387.666748,6240
2009.5,950.333313,5722.059958
2133.666748,1654,3126.873623
2324,901,1714.285714
2882,2023.666626,3153.57112
2995.416748,1899.333374,2361
1687,1058.666626,1800
2613.333252,1943.333374,616.3651361
2548,1790.333374,1734.933234
5722.75,3835,2089.042414
2906.916748,1303.166626,3507.985101
2485.916748,1189,3480
1755.583374,1375.166626,1261.356177
2862.5,2229.166748,1950
3060.416748,2201,225.7307377
5393,3665.5,1004.4124
1993.5,1445.166626,942.0731722
2060.333252,1659.5,1724.694369
2459.333252,1703.5,6600
2696,1812.666626,3162.320929
1113.25,650.666687,1395
4646.583496,3418,12251.22155
1410.333374,824.166687,4025.791889
18275,10166.66699,545.4545455
1656.75,685.916687,7906.666667
1339.666626,588,6528
1701.583374,905.416687,2686.666667
2544.166748,1647.5,2920
778.333313,530,3760
3193.833252,2177.166748,6888
3876.833252,1439.833374,4474.735124
2929.25,763.416687,13720
2651.666748,1692.5,2247.44248
3538.25,2480.333252,3107.709979
2758.916748,1558,1884
5059.166504,2712,3209.163809
6842.25,1834.333374,2184.479859
2956.583252,1278,1600
4081.916748,2343.5,13774.79177
4651.666504,4060,900.1248084
1776.333374,1040.416626,1676.260349
1975.083374,1287.583374,4365.112027
4089.333252,3616.833252,4269.729435
2982.333252,2624,2973.945338
5226.416504,3823,11993.92316
2515.833252,1500,2952
3459.333252,2771,2846.456467
5372.5,4630,2272.942857
3616.833252,2699.833252,710.3913126
3584,2404,1937.522905
6116.833496,4353.333496,4314.329453
6754.083496,3610.833252,3026.497609
6107.416504,3433.166748,1234.285714
4281,3743.5,240
4195.833496,3353.333252,3316.363636
3237.083252,1823.166626,6561.489316
882.333313,552.333313,2391.58042
1048.25,494.0833435,1583.868902
889.6550903,591.3217773,2219.215924
2845,2003.333374,3594.267836
1962.25,1007.75,6711.666667
2716.25,2270,2961.081487
2850,1635,3507.692308
2789.75,894.083313,3233.951649
1108.07251,549.7391357,38373.41305
3249.833252,1634,2129.41743
1186.321777,217.9051056,2303.20442
2583.570801,804.5707397,4855.597869
2942.583252,2014.833374,1225.862238
3271,1483,1145.048082
6524.987793,2020.487793,2286.059044
2748.5,1549.833374,1209.874224
1865.833374,1453,2863.944854
2111.833252,1596,2028.683073
3496.166748,1956.166626,1889.159099
2616.166748,1684.666626,755.8545124
4034.333252,2708.333252,1607.015007
3008.333252,2280.666748,529.3316453
1900,1474.25,2687.312921
1555.452515,724.666687,2647.302613
2416.333252,1273,1172.948785
9968.75,3513.333252,1700
2244.666748,1381.416626,2172.050292
2300.333252,1404.416626,1350.583757
2826.083252,1592.75,635.8510632
2644.25,1494.916626,1247.988709
1701.333374,807.166687,2749.714286
2223.666748,1312.833374,1266.666667
3705.666748,1421.5,1043.009979
4460.583496,1516.416626,3656.493308
5305.166504,1775.5,3371.764607
2744.5,2045.666626,3578.330605
83355.08594,76775.5,2085.882353
1766.5,1229.833374,1364.621713
2474.333252,1843,1047.013811
735.75,401.5833435,1314.525816
2357.5,1596.666626,3156.500406
1872.833374,928.5,6904.8
4935.666504,3475.666748,595.8452538
1619.166626,550.833313,1315.372534
1327.25,617.916687,150
2436.416748,1450.416626,1925.255222
2263.75,1858.75,2069.053948
1134.416626,387.75,1450.531659
3192,1819.333374,3776.615365
1749.833374,1120,2267.970602
2552.583252,1275.916626,1988.258975
5901.5,1509.333374,1729.125547
1619.166626,830.666687,1455.453205
1604.166626,935,711.3129988
1319.666626,1027.166626,2520.4
2112.416748,1631.75,507.2689739
2408.166748,1874.166626,1525.179921
1216.833374,901,883.578893
2990.833252,1055.833374,2291.519512
1924.75,1448.083374,1020.691471
988.416687,419.25,5301.584889
2438.833252,1820.666626,1174.496976
4208.833496,719.666687,23160
1523.916626,618.75,6128.644487
2576.833252,1700.166626,450
6172.666504,2430,8379.428571
3017.5,1920.833374,981.4423972
1045.333374,707,8400
3713,1939.166626,3041.683918
4271.166504,2081.166748,616.0827943
2869.416748,1259.833374,1585.07179
3147.32959,1600.662842,977.6925027
2050.666748,1047.5,715.7584537
2875.166748,1372.666626,1236.327636
3763.833252,2333.833252,1600.560687
2031.333374,1281,734.9695622
2217,966.333313,5671.053122
10162.33301,2079.25,3209.316324
3706.083252,1945.666626,832.323506
3859.416748,2887.333252,472.1609014
2438.166748,2029,55.38461538
3065.666748,1960.666626,3037.159013
4473.166504,1960.666626,483.1190152
3367.583252,1694.666626,412.0827134
2418.166748,1540.666626,446.8588833
4767.333496,1949.5,699.2797632
1911.666626,920.5,2974.102316
2860.583252,2456,4445.468496
1372.166626,903,280
3439.25,1864.75,1799.498026
3503.5,2056.666748,400
3215.416748,1723.75,7696.329012
1789.416626,966,1064.504608
5557,3685.333252,1011.780067
2488.480957,1499.314453,1079.682857
2329.833252,1410.666626,2208.206304
2893.996094,1574.32959,25657.73565
3142.54541,1959.212158,2495.881762
3026.996094,1630.662842,448.4587464
1699.25,1062.583374,1016.721169
1666.583374,788.25,3520.543808
2207,1160.5,2700
2680.916748,1297.75,1101.237083
3101.416748,1940,10670
2036.166626,1132.75,12400
4187.575684,2382.075684,1224.927227
4395.19043,2888.833252,193.7377776
4101.833496,3520,6019.835274
2140.833252,1410.833374,3200
3492.75,2467,10480.50844
4665.333496,1370.666626,1990.666667
3205.25,2236.833252,2296.494124
3820.333252,2348.666748,15656.64561
3537.833252,2167,1977.11649
2931.5,1398.083374,3480
4544,2047.333374,6476.683814
4067.333252,2160.666748,3594.839972
3135.666748,2434,2703.277413
2958,1187.333374,4725
4512.333496,1658.166626,3232.5
1823.083374,1418,133.3333333
2924.666748,2503,5778.496779
2791,2284,7560
4715.083496,2032.333374,5285.142857
4281.583496,1514,2907.692308
5419.083496,1982.333374,3850.909091
3190.25,1282.333374,4680
2452,1262,5360.615385
3710.75,1902,4416
5235.5,2144,4580
3836,1235.5,6381.666667
3939.5,1749.833374,4380
2896.666748,1837,5577.142857
6196,2213.833252,29371.42857
3774,2070,7948.571429
3893.166748,2884,3774.545455
3384.333252,1454.333374,3840
2373.166748,1329,920
3621.916748,3119,6158.524246
1382.208374,611.208313,240
2867.125,1335.125,2147.292784
2481.125,1478.125,606.3674193
1678.958374,628.125,3810
1019.166687,613.333313,5760
2969.333252,1786.333374,3074.225596
2149.666748,1461.083374,3759.645969
2388.607178,1277.583374,7500.334667
4177.583496,2621.75,3581.936907
3218.416748,614.75,949.0909091
6137.166504,2756.333252,2693.459865
5002.083496,3532.5,5024.700194
4808.291504,2803.458252,5296.727273
1211.208374,739.541687,5400
1837,1218.833374,1363.625072
2003.833374,1256.333374,2386.444399
3564.833008,1231.083008,2692.5
2426.697754,1380.364502,2304.920119
2650.824219,1063.824341,2000
4660.678711,3098.511963,1245.137076
3109.303955,1593.637207,1143.401253
4880.361816,2344.194824,2617.815875
2065.012207,1441.095581,8120
2644.958252,629.458252,2019.851386
2114.608643,1011.525208,2982.857143
6761.270508,3270.354004,4025.454545
3039.75,1669.5,5502.5
3639.458008,2045.374756,2890
1053.385742,648.0523682,1020
6041.678711,3178.178467,4445
2422,790,4486.391627
4048.312256,2056.979004,5705.111111
5400.479004,2712.979004,1644.444444
2093.416504,1297.666382,4843.75
2075.416748,1376.666626,5076
6004.875488,5067.208984,6242.471891
2845.006104,1708.089478,78750.4
3396.818604,2045.568726,5872.727273
118.4166641,0,7800
148.4166718,0,15400
7324.86084,2512.444092,5672.857143
9015.69043,3583.357422,7309.090909
5248.861816,1900.194946,8232
3803,1417,2810
5787.128906,1811.46228,11900
6185.674805,2610.091309,14063.33333
3266.354004,1321.187256,8843.333333
6392,3658.666748,1200
962.666687,692.666687,10452.31712
2166.75,1372.166626,8230.898916
4037.583252,2923,5181.818182
1940.845337,1036.166626,4852.054814
3876.083252,1825.166626,6600
2589.833252,1678.333374,4515.5
2475.5,1706.333374,5040
2171,1630,5400
2860.666748,1787.833374,1087.845054
2505.916748,1733.5,6354.464307
2664.916748,1820.916626,13378.68337
1847.333374,963,2415
19008.76563,11420.59863,25680
2396.083252,1157,480
2946.666748,1307.5,2227.599204
3122.916748,1800.666626,1977.079363
1514.25,1184.25,2755.051142
3247.916748,2128.5,4080
3020.5,1908.833374,14694
3923.083252,2748.666748,9116.82893
1582.083374,1043.833374,14214
2208.166748,1279,2607.488725
2322.916748,1735.833374,11165.06778
4038.75,2684.25,2156.704985
4613.166504,1980,1228.571429
4769.166504,2253.333252,2873.008681
1119.083374,686.166687,1717.142857
1893.25,1267.666626,3471.240173
3091,1766,1242
3958.25,2125.916748,1486.063143
1807,1055.333374,62182.87898
2873.025146,1849.275024,1960
8153.268555,3453.685303,1200
3418.836426,2501.336426,1290.857143
2215.172852,666.4227905,7335
1994.698364,1371.365112,3280
2857.987305,1452.570557,5966.666667
2134.916748,611.166687,2908.8
3015.462646,1762.046021,214.2857143
196.9166718,0,19716.66667
2155.566406,766.3164673,9544
2535.69043,1196.857056,4288.5
1913.666626,1233.666626,5038.213273
11055.16699,1534.333374,2962.5
2675.180908,1310.097534,362.5
3976.833252,2085.166748,257.1428571
2528.541504,1996.041504,700
12848.32031,4453.320801,1234.325532
2334.847168,1741.513794,2100
4551.328613,2192.745361,4325.332205
6977.291504,3072.291504,4819.476884
12822.41113,3129.744141,3649.933931
22712.32422,1377.741333,180
7102.062012,3636.229004,22489.41104
2714.804199,1703.554199,1348.800318
2777.280518,1698.947021,8250
15358.3125,3003.395752,6122.222222
1767.452881,1133.286133,6412.243907
7140.568848,5565.068848,6112
12532.86133,3742.861572,7600.481754
2694.300049,1095.966797,2072.859197
5226.395508,2768.895508,5058.784718
3724.969727,2474.969727,887.5
11076.58301,5037,2666.666667
6216.166504,937,1551.428571
3274.25,1475,1800
9849.407227,1027.490967,400
1212.75,510.5,4462.476179
1880.833374,1150,800
1095.333374,689.833313,10218.63858
5660.75,2571.166748,4237.33742
3496.5,1992.333374,3597.392467
2499.666748,1324.166626,4085.714286
12977.16699,5698,3554.092575
2967.833252,990.333313,2980.25
1781.166626,1295.333374,1600
7916.333496,2969.666748,2220
1941.5,905.666687,7110
3105.182129,1998.515503,5819.250228
4722.1875,1271.354004,185.7142857
2143.966064,1103.965942,1845.608683
8668.611328,1378.52832,1615.557651
2755.134277,1613.467651,1567.337385
7931.435547,1566.435303,4672.351859
12797,1788.583374,13200
1608.177734,555.2611084,3900
3057.874756,783.2081909,3050
3352.077148,1221.6604,3882.758959
15377.75,4448.833496,1285.714286
3388.754639,1415.837891,9664
4712.291504,2690.624756,1164.918533
3990.891846,2711.629883,34363.87326
3440.446777,2087.530029,7335.194962
5320.833496,2628.333252,4832.727273
2795.333252,1931.333374,2773.094006
1952.166626,1294.666626,3608.571429
4665.666504,2189.416748,6117.444437
4650,2839.166748,3322.416778
2907.333252,2006.333374,1301.885625
2773.083252,1657.666626,1701.544345
6095.166504,3516.833252,400
5131.833496,3131.833252,5970.873859
1474,1125.666626,207.9231108
3716,2731.166748,3685.714286
4827.75,1014,3919.5
1528.5,946,2870
1492.833374,682,3880.312476
2473.333252,827.5,5714.349019
2158.833252,1697.333374,1383.769444
1769.083374,1436.25,2261.666667
3060.666748,1249,2706
1385.5,783,1862.857143
2146.333252,1335.5,5917.714286
3287.378662,1122.166626,6329.182949
3581.333252,932,11512.8
2260.166748,1218.166626,21734.44444
5281.083496,945.833313,2430
3958.583252,2717.666748,9087.024536
2260.333252,1013.916687,1000
1443.083374,906,7620
1820.916626,1331.5,4129.460808
2596.833252,868.5,831.0928139
5587.333496,3771.666748,2280
4690.833496,1572.5,8796.158726
5664.833496,1063,2550
4183.666504,1438,6162.5
2540.166748,766,1193.730149
2925.916748,1120.25,2850
2408.833252,1043,4084.375
1013.75,462.5,3300
