"wage","age","educ","exper","union","female","married","urban"
8.66250038146973,53,8,38,0,1,1,1
16.7437496185303,27,12,8,0,1,0,1
8.66250038146973,44,7,30,0,0,1,1
8.34375,24,8,9,1,1,0,1
2.03749990463257,20,10,3,1,1,0,1
16.7437496185303,41,8,26,1,0,1,1
4.53749990463257,21,9,5,1,1,0,1
11.7437496185303,38,6,25,1,0,1,1
8.34375,42,6,29,1,1,1,1
1.16250002384186,26,10,9,1,1,1,1
16.7437496185303,48,8,33,1,0,1,1
4.53749990463257,42,8,27,1,1,1,1
7.26704549789429,37,8,22,0,1,0,1
16.7437496185303,45,8,30,0,0,1,1
4.53749990463257,44,8,29,0,1,1,1
11.7437496185303,24,10,7,0,0,0,1
12.9937496185303,23,10,6,1,0,0,1
16.7437496185303,36,7,22,1,0,1,1
14.4375,35,7,21,0,1,1,1
11.7437496185303,52,6,39,0,0,1,1
7.875,49,4,38,1,1,1,1
7.69999980926514,20,8,5,0,0,0,1
6.58888912200928,36,9,20,0,0,1,1
7.69999980926514,46,9,30,1,0,1,1
4.03333330154419,21,10,4,0,0,0,1
4.03333330154419,18,10,1,0,1,0,1
7.69999980926514,47,6,34,1,0,1,1
8.25,47,6,34,0,0,1,1
4.32142877578735,20,9,4,1,1,1,1
8.25,25,8,10,0,0,1,1
4.32142877578735,55,3,45,0,0,1,1
7.69999980926514,27,10,10,1,0,0,1
7.69999980926514,23,10,6,0,0,0,1
1.71111106872559,18,9,2,0,1,0,1
8.25,49,6,36,0,0,1,1
7.69999980926514,22,9,6,0,1,0,1
7.69999980926514,17,8,2,1,0,0,1
7.69999980926514,34,8,19,0,0,1,1
7.69999980926514,33,6,20,0,1,1,1
4.03333330154419,19,10,2,0,1,0,1
7.69999980926514,23,8,8,1,1,0,1
7.21875,32,9,16,0,0,1,1
7.69999980926514,50,8,35,0,0,1,1
7.69999980926514,45,6,32,1,1,1,1
0.429347813129425,50,8,35,1,0,1,1
6.58888912200928,25,10,8,0,0,0,1
8.25,40,6,27,1,0,1,1
17.4777774810791,33,9,17,0,0,1,1
8.25,48,5,36,1,0,1,1
6.92999982833862,45,7,31,0,0,1,1
7.69999980926514,26,10,9,1,0,1,1
8.25,20,10,3,1,0,0,1
4.125,23,10,6,0,0,1,1
4.03333330154419,22,10,5,0,0,0,1
4.03333330154419,20,10,3,0,0,0,1
14.8833332061768,34,10,17,1,0,1,1
7.69999980926514,24,10,7,0,0,0,1
8.25,35,6,22,1,0,1,1
9.375,52,8,37,1,0,1,1
2.90000009536743,50,4,39,0,1,1,1
4.94999980926514,29,13,9,0,0,1,1
7.5,41,10,24,0,0,1,1
3.57142853736877,33,13,13,1,0,1,1
8.5714282989502,32,10,15,0,1,1,1
11.875,57,8,42,1,0,1,1
11.1625003814697,56,6,43,0,0,1,1
10.6583337783813,29,13,9,1,1,0,1
7.10555553436279,24,12,5,0,0,0,1
3.44444441795349,30,9,14,0,0,1,1
8.66250038146973,28,12,9,0,1,0,1
17.3250007629395,47,10,30,0,1,1,1
16.7437496185303,23,13,3,1,1,0,1
12.9937496185303,24,10,7,0,0,0,1
13.3950004577637,48,12,29,1,0,1,1
6.92999982833862,52,8,37,1,1,1,1
9.89999961853027,29,10,12,0,0,0,1
65,32,13,12,1,0,1,1
9.375,46,7,32,1,1,1,1
26.2062492370605,38,10,21,1,0,1,1
4.84999990463257,22,13,2,0,1,0,1
12.4562501907349,35,13,15,0,0,0,1
4.24375009536743,31,12,12,0,1,0,1
16.7437496185303,24,13,4,0,1,0,1
22.8071422576904,45,12,26,1,0,1,1
39.9562492370605,54,10,37,1,0,1,1
16.7437496185303,25,13,5,0,1,0,1
13.0187501907349,43,13,23,0,0,1,1
2.64285707473755,40,4,29,0,0,1,1
11.7346935272217,45,0,38,0,0,1,1
5.625,29,13,9,0,1,1,1
6.25,45,13,25,0,1,1,1
0.614583313465118,29,6,16,0,0,1,1
53.3541679382324,40,10,23,0,0,0,1
16.7437496185303,25,12,6,0,1,0,1
18.6187496185303,24,13,4,0,1,0,1
31.2062492370605,28,13,8,0,0,1,1
13.3950004577637,24,12,5,1,0,1,1
8.66250038146973,23,10,6,1,1,1,1
7.41666650772095,32,10,15,1,0,1,1
4.53749990463257,30,10,13,0,1,1,1
14.8833332061768,32,13,12,0,0,1,1
19.1357135772705,34,13,14,0,1,1,1
32.8486824035645,24,11,6,1,0,0,1
1.92499995231628,18,10,1,0,1,0,1
58.0222206115723,44,10,27,0,0,1,1
31.2062492370605,38,10,21,0,1,1,1
7.21875,34,13,14,0,0,1,1
18.6041660308838,37,10,20,0,1,1,1
53.3541679382324,44,10,27,0,0,1,1
44.6500015258789,40,10,23,0,1,1,1
31.2062492370605,48,13,28,1,0,1,1
3.78125,39,10,22,1,1,1,1
18.0903606414795,36,8,21,0,0,1,1
14.8833332061768,40,8,25,0,0,1,1
7.69999980926514,34,7,20,1,1,1,1
3.44444441795349,42,5,30,0,0,1,1
8.66250038146973,24,9,8,0,0,0,1
7.41666650772095,29,5,17,1,0,0,1
3.44444441795349,24,5,12,1,1,0,1
7.41666650772095,34,8,19,0,0,1,1
4.55681800842285,32,0,25,1,1,0,1
3.61111116409302,31,0,24,0,0,0,1
1.52840912342072,56,0,49,1,1,0,1
7.41666650772095,56,0,49,0,1,1,1
8.34375,25,10,8,0,0,0,1
3.875,26,8,11,0,1,0,1
7.41666650772095,41,5,29,0,0,0,1
16.7437496185303,40,10,23,0,0,1,1
9.625,58,12,39,0,1,0,1
4.53749990463257,37,10,20,0,0,0,1
3.84999990463257,20,10,3,0,0,0,1
20.2954540252686,40,13,20,0,1,0,1
34.6736106872559,47,13,27,0,0,1,1
10.1911764144897,34,7,20,0,1,0,1
18.1013507843018,43,10,26,0,0,1,1
9.13571453094482,33,10,16,1,1,1,1
18.1013507843018,46,8,31,0,0,1,1
31.2062492370605,42,12,23,0,0,1,1
31.2062492370605,40,12,21,0,1,1,1
7.69999980926514,36,6,23,0,1,0,1
4.03333330154419,36,10,19,0,1,0,1
7.69999980926514,26,10,9,0,1,0,1
14.8833332061768,26,10,9,0,1,1,1
31.2062492370605,32,10,15,0,0,1,1
9.625,40,10,23,0,1,0,1
16.7437496185303,24,10,7,0,0,0,1
10.4055557250977,38,9,22,1,0,0,1
4.53749990463257,35,10,18,0,0,1,1
6.20625019073486,32,12,13,1,0,1,1
16.7437496185303,28,13,8,0,1,1,1
13.2944440841675,54,10,37,0,0,1,1
13.7062501907349,27,12,8,0,0,1,1
7.69999980926514,26,13,6,0,0,0,1
4.39499998092651,24,12,5,0,0,0,1
16.7437496185303,34,10,17,1,0,1,1
16.7437496185303,32,10,15,0,1,1,1
3.28749990463257,21,10,4,0,1,0,1
8.66250038146973,22,10,5,0,1,0,1
9.625,25,10,8,0,0,0,1
6.66216230392456,21,10,4,0,1,0,1
5,52,2,43,1,1,0,1
3.75,18,10,1,0,1,0,1
15.625,22,10,5,0,0,0,1
4.91249990463257,25,8,10,1,1,0,1
4.875,35,8,20,0,1,0,1
3.61111116409302,19,10,2,0,1,0,1
4.5,55,6,42,1,0,1,1
5.68333339691162,44,6,31,1,1,1,1
1.66666662693024,33,10,16,1,0,1,1
7.8125,23,10,6,1,0,0,1
6.25,32,8,17,1,0,1,1
5.9523811340332,26,8,11,1,1,1,1
10.5500001907349,46,7,32,1,0,1,1
9.48124980926514,31,9,15,1,0,1,1
6.52272748947144,27,8,12,1,1,1,1
4.74375009536743,20,8,5,1,1,1,1
7.17500019073486,46,2,37,1,1,0,1
5.82499980926514,24,10,7,1,0,1,1
10.3277778625488,25,8,10,0,0,0,1
7.01315784454346,20,10,3,1,1,1,1
6.0625,53,5,41,0,0,1,1
7.05000019073486,23,10,6,1,1,0,1
1.85576927661896,57,6,44,1,0,1,1
3.66249990463257,31,10,14,0,0,1,1
8.66250038146973,26,9,10,1,0,0,1
3.21666669845581,30,10,13,0,1,1,1
6.76111125946045,34,8,19,1,0,1,1
4.375,33,9,17,1,1,1,1
8.80813980102539,27,10,10,1,1,0,1
7.28125,24,7,10,1,0,0,1
5.875,31,8,16,1,0,1,1
6.44642877578735,32,8,17,1,1,1,1
2.85625004768372,21,10,4,1,1,0,1
7.71875,56,10,39,1,0,1,1
6,26,10,9,1,1,0,1
4.6875,20,10,3,0,0,0,1
5.93333339691162,37,10,20,0,0,1,1
6.32499980926514,36,10,19,0,1,1,1
6.76875019073486,21,7,7,0,0,0,1
5,23,10,6,1,0,0,1
5.41874980926514,18,10,1,0,0,0,1
6.80000019073486,38,8,23,1,1,1,1
6.80000019073486,31,8,16,1,1,0,1
7.5,43,9,27,1,0,1,1
8.83125019073486,32,8,17,1,0,1,1
3.88888883590698,20,10,3,0,1,0,1
6.76875019073486,28,10,11,0,0,0,1
15.8111114501953,34,10,17,0,0,1,1
2.14444446563721,27,10,10,1,1,1,1
7.99375009536743,30,10,13,1,0,1,1
7.84375,24,10,7,1,1,0,1
7.46875,22,10,5,1,1,0,1
6.74375009536743,42,10,25,1,0,1,1
3.25555562973022,34,10,17,1,1,1,1
15.8312501907349,43,6,30,1,0,1,1
7.21875,28,10,11,1,0,0,1
11.5500001907349,26,10,9,0,0,1,1
8.66250038146973,23,10,6,0,1,1,1
4.53749990463257,16,10,-1,0,1,0,1
7.51111125946045,29,9,13,0,0,1,1
4.88888883590698,26,10,9,0,1,1,1
13.0611114501953,51,6,38,1,0,0,1
5.55555534362793,28,7,14,0,0,0,1
6.56666660308838,52,6,39,0,0,1,1
4.62222242355347,44,6,31,1,1,1,1
8.33333301544189,38,10,21,0,0,0,1
3.75,20,10,3,0,0,0,1
4.375,21,10,4,0,1,0,1
4.78977251052856,43,8,28,1,0,1,1
2,38,6,25,0,1,1,1
8.61874961853027,56,8,41,0,0,1,1
2.41249990463257,27,10,10,1,1,0,1
6.74375009536743,26,10,9,0,1,0,1
1.43888890743256,46,6,33,1,0,1,1
8.88888931274414,32,10,15,1,0,1,1
8.88888931274414,32,10,15,0,1,1,1
24.9562492370605,37,10,20,0,0,1,1
12.9937496185303,35,10,18,0,1,1,1
5.41874980926514,44,4,33,1,1,0,1
6.76875019073486,24,8,9,0,1,1,1
6.76875019073486,21,10,4,0,1,0,1
3.61111116409302,23,8,8,0,0,0,1
4.0625,24,8,9,0,0,0,1
8.42777824401855,23,5,11,0,0,0,1
6.01666688919067,34,7,20,0,0,1,1
6.25,43,7,29,1,0,1,1
6.29374980926514,42,9,26,1,1,1,1
5.92222213745117,36,10,19,1,0,1,1
2.6875,33,10,16,1,1,1,1
4.16666650772095,23,10,6,1,0,0,1
7.9345235824585,26,10,9,1,0,1,1
4.7619047164917,23,10,6,0,1,1,1
9.375,54,6,41,0,0,1,1
5.20833349227905,31,10,14,0,0,1,1
5,23,10,6,0,1,1,1
12.5,23,10,6,1,1,0,1
7.5,27,10,10,0,0,0,1
7.61250019073486,28,7,14,0,0,0,1
6.76875019073486,59,2,50,1,0,1,1
13.59375,29,10,12,0,0,1,1
9.16666698455811,29,10,12,0,1,1,1
77.4349975585938,27,10,10,0,0,1,1
18.75,48,6,35,1,0,1,1
4.33125019073486,20,10,3,1,1,0,1
4.80999994277954,26,8,11,0,0,0,1
12.5,45,8,30,1,0,1,1
9.375,23,10,6,1,0,0,1
7.5,22,10,5,1,0,0,1
7.5,20,10,3,1,0,0,1
10.4166669845581,30,12,11,0,0,1,1
5.20833349227905,22,10,5,0,1,1,1
3.26086950302124,58,6,45,0,0,1,1
5.9523811340332,31,9,15,0,0,0,1
5.41874980926514,30,10,13,1,1,0,1
9.375,27,10,10,1,0,0,1
9.375,24,10,7,0,1,1,1
6.25,26,10,9,0,1,1,1
5.41499996185303,52,7,38,1,0,1,1
9.48124980926514,27,10,10,0,0,1,1
8.125,22,10,5,0,1,1,1
15.875,44,8,29,0,0,1,1
8.33333301544189,29,7,15,1,0,0,1
7,20,10,3,1,0,0,1
6.77083349227905,32,10,15,1,0,1,1
6.25,21,9,5,1,1,1,1
11.25,38,9,22,0,0,1,1
1.81097555160522,34,9,18,1,0,1,1
15.875,29,9,13,0,1,1,1
8.125,41,7,27,0,0,1,1
5.41874980926514,47,5,35,0,0,1,1
9.375,57,10,40,1,0,1,1
8.75,47,10,30,0,1,1,1
9.375,44,7,30,0,0,1,1
6.25,44,8,29,0,0,1,1
5,44,8,29,1,0,1,1
5.41874980926514,40,6,27,0,1,1,1
4.375,18,10,1,0,1,0,1
6.83333349227905,41,6,28,0,1,0,1
7.5,23,7,9,0,0,1,1
1.92999994754791,38,8,23,0,0,1,1
0.362500011920929,28,10,11,1,1,0,1
3.45238089561462,25,8,10,0,1,1,1
14.8833332061768,25,10,8,1,0,1,1
4.53749990463257,25,10,8,1,1,1,1
7.69999980926514,54,6,41,1,0,0,1
1.71111106872559,42,10,25,1,0,1,1
8.34375,34,8,19,1,0,1,1
8.34375,34,8,19,0,1,1,1
16.7437496185303,32,10,15,0,1,1,1
14.8833332061768,32,10,15,1,1,0,1
1.92499995231628,51,6,38,1,1,0,1
19.6625003814697,42,9,26,1,0,1,1
16.7437496185303,30,8,15,1,0,1,1
16.7437496185303,23,10,6,1,1,0,1
8.66250038146973,34,10,17,1,1,0,1
7.69999980926514,23,10,6,1,1,0,1
8.66250038146973,22,10,5,1,0,0,1
16.7437496185303,21,10,4,1,1,0,1
7.69999980926514,44,7,30,0,0,1,1
5.77500009536743,23,10,6,1,0,0,1
14.8833332061768,34,9,18,1,0,1,1
17.9937496185303,39,9,23,1,0,1,1
17.9937496185303,34,12,15,1,1,1,1
7.41666650772095,30,8,15,1,0,1,1
7.41666650772095,22,10,5,1,1,0,1
27.7388896942139,32,10,15,1,0,1,1
14.8833332061768,57,6,44,0,0,1,1
16.7437496185303,24,10,7,0,0,1,1
14.8833332061768,37,10,20,1,0,1,1
8.66250038146973,29,9,13,1,0,0,1
14.8833332061768,27,10,10,1,0,1,1
7.69999980926514,26,7,12,0,0,0,1
16.7437496185303,28,10,11,1,1,1,1
14.8833332061768,22,10,5,1,0,0,1
8.66250038146973,22,9,6,0,0,0,1
14.8833332061768,25,10,8,1,0,1,1
7.69999980926514,35,9,19,1,0,0,1
7.41666650772095,50,9,34,1,0,1,1
12.9937496185303,28,10,11,1,1,0,1
2.34848475456238,23,9,7,0,0,0,1
2.15277767181396,25,4,14,0,1,0,1
2.15277767181396,19,10,2,0,1,0,1
3.78125,47,7,33,0,1,1,1
4.53749990463257,23,10,6,0,1,0,1
8.66250038146973,44,8,29,0,0,1,1
8.66250038146973,42,9,26,0,1,1,1
4.53749990463257,21,10,4,0,0,0,1
4.53749990463257,21,10,4,0,1,0,1
6.05000019073486,24,10,7,0,1,0,1
6.67500019073486,21,7,7,0,0,0,1
2.88095235824585,21,8,6,0,1,0,1
8.66250038146973,43,10,26,0,0,1,1
11.5500001907349,41,11,23,0,1,1,1
12.634259223938,39,10,22,1,0,1,1
11.1625003814697,37,10,20,0,1,1,1
24.9650001525879,36,10,19,0,0,1,1
8.25,34,10,17,0,1,1,1
5.49375009536743,28,12,9,1,1,1,1
8.66250038146973,51,9,35,0,1,1,1
5.5625,32,9,16,0,0,1,1
1.06944441795349,27,8,12,0,1,1,1
66.75,52,6,39,0,0,0,1
16.9650001525879,36,9,20,1,0,1,1
1.71111106872559,40,5,28,0,1,1,1
10.4388885498047,34,10,17,1,1,1,1
16.7437496185303,33,10,16,0,0,1,1
22.3250007629395,30,12,11,0,1,1,1
8.66250038146973,39,9,23,0,0,1,1
8.66250038146973,39,10,22,0,1,1,1
7.21875,20,10,3,0,0,0,1
8.66250038146973,42,8,27,0,0,1,1
8.25,40,8,25,0,1,1,1
8.66250038146973,19,10,2,0,1,0,1
7.69999980926514,26,7,12,0,0,1,1
5.5,30,8,15,0,1,1,1
16.7437496185303,30,8,15,0,1,0,1
14.8833332061768,26,6,13,0,0,0,1
9.89999961853027,57,8,42,0,1,0,1
22.4714279174805,39,6,26,0,0,1,1
9.89999961853027,32,6,19,0,1,1,1
31.2062492370605,46,10,29,0,0,1,1
24.9650001525879,29,13,9,0,0,0,1
10.1333332061768,34,8,19,1,0,1,0
8.66250038146973,34,2,25,0,0,1,0
8.9285717010498,48,7,34,0,0,1,0
40.625,22,10,5,0,0,0,0
1.60416662693024,37,2,28,0,0,1,0
8.88888931274414,20,10,3,0,0,0,0
15.1041669845581,43,9,27,0,0,1,0
31.2062492370605,30,10,13,0,0,1,0
8.66250038146973,47,0,40,1,0,1,0
15.9464282989502,24,10,7,1,0,0,0
1.92499995231628,56,3,46,0,0,1,0
0.215277776122093,56,0,49,0,0,1,0
0.851190447807312,59,3,49,0,0,1,0
3.78125,33,9,17,0,0,1,0
0.496527791023254,28,0,21,0,0,0,0
1.375,40,7,26,0,0,1,0
5.77500009536743,20,10,3,0,0,0,0
3.78125,46,6,33,0,0,1,0
16.7437496185303,40,8,25,0,0,1,0
3.78125,48,6,35,1,0,1,0
7.69999980926514,20,10,3,0,0,0,0
4.53749990463257,19,10,2,0,1,0,0
13.953125,20,8,5,0,0,1,0
64.0250015258789,45,7,31,0,0,1,0
0.387499988079071,17,9,1,0,0,0,0
13.0208330154419,30,10,13,0,0,1,1
14.5833330154419,28,10,11,0,1,1,1
9.375,27,10,10,0,0,1,1
4.6875,26,10,9,0,1,1,1
3.90625,30,11,12,0,0,0,1
9.375,36,10,19,0,0,1,1
3.64583325386047,32,6,19,0,0,1,1
3.83854174613953,30,0,23,0,1,1,1
9.375,56,12,37,0,0,0,1
13.0208330154419,27,12,8,0,0,1,1
13.0208330154419,27,12,8,0,1,1,1
4.6875,30,6,17,0,1,0,1
1.04166662693024,48,6,35,0,0,0,1
3.125,27,10,10,0,0,1,1
3.125,26,10,9,0,1,1,1
13.0208330154419,44,12,25,0,0,1,1
13.0208330154419,27,12,8,0,1,0,1
13.0208330154419,29,10,12,0,1,0,1
8.85416698455811,35,10,18,0,0,0,1
13.0208330154419,30,12,11,0,0,0,1
4.16666650772095,27,10,10,0,0,1,1
4.16666650772095,25,10,8,0,1,1,1
6.25,34,10,17,0,0,0,1
2.34375,28,12,9,0,0,1,1
2.34375,24,10,7,0,1,1,1
1.11111116409302,50,0,43,0,0,1,0
1.60119044780731,24,2,15,0,1,0,0
1.60119044780731,23,5,11,0,1,0,0
1.60119044780731,20,5,8,0,1,0,0
1.11111116409302,33,2,24,0,0,0,0
2.2826087474823,42,1,34,0,0,0,0
2.2826087474823,29,3,19,0,0,1,0
6.1875,46,8,31,0,0,1,0
3.24107146263123,45,6,32,0,1,1,0
3.24107146263123,30,10,13,0,1,0,0
11.5500001907349,41,10,24,0,0,1,0
6.05000019073486,34,10,17,0,1,1,0
1.83333337306976,26,9,10,0,0,0,0
6.3169641494751,52,5,40,1,1,0,0
0.510714292526245,48,0,41,0,0,1,0
15.9464282989502,29,10,12,0,0,0,0
6.30000019073486,25,9,9,0,0,0,0
1.53999996185303,40,0,33,0,0,1,0
1.53999996185303,41,0,34,0,0,1,0
1.53999996185303,41,0,34,0,0,1,0
1.53999996185303,35,0,28,0,0,1,0
0.714999973773956,30,8,15,0,0,0,0
0.714999973773956,30,2,21,0,0,1,0
9.6785717010498,44,7,30,0,0,1,1
3.85795450210571,40,8,25,0,1,0,1
7.69999980926514,29,9,13,0,0,1,1
1.92857146263123,24,8,9,0,1,1,1
1.375,47,8,32,0,0,1,1
3.51587295532227,59,7,45,0,0,1,1
25.0249996185303,44,10,27,1,0,1,1
1.60833334922791,39,7,25,0,0,1,1
3.66249990463257,25,10,8,0,1,0,1
3.51587295532227,34,8,19,0,0,1,1
11.1166667938232,21,6,8,0,0,0,1
0.664285719394684,46,8,31,1,0,1,1
13.3269233703613,45,8,30,1,0,1,1
2.13888883590698,48,0,41,0,1,0,1
8.25,41,8,26,0,0,1,1
8.66250038146973,39,8,24,0,0,1,1
8.66250038146973,31,8,16,0,1,1,1
23.8500003814697,38,10,21,0,0,1,1
8.33333301544189,30,10,13,0,0,1,1
9.375,30,8,15,0,1,1,1
5.83333349227905,41,8,26,0,0,0,1
8,23,8,8,1,0,1,1
6.875,23,9,7,1,1,1,1
9.375,46,10,29,0,1,1,1
6.25,27,10,10,0,0,0,1
6.25,25,9,9,0,0,0,1
3.125,18,10,1,0,1,0,1
2.62820506095886,57,6,44,0,0,1,1
2.5,50,6,37,1,1,1,1
9.5238094329834,26,10,9,0,0,0,1
5.5,39,10,22,0,0,0,1
2.22222232818604,24,10,7,0,0,0,1
8.69565200805664,45,9,29,1,0,1,1
10.7954549789429,42,9,26,1,1,1,1
8.15217399597168,45,7,31,1,0,1,1
9,34,10,17,0,0,1,1
3.125,33,10,16,1,1,1,1
10.4166669845581,47,6,34,0,0,1,1
10.4166669845581,37,7,23,1,0,1,1
4.53749990463257,27,7,13,1,0,1,1
8.66250038146973,22,7,8,0,1,1,1
4,16,5,4,0,0,0,1
13.6904764175415,26,12,7,1,1,0,1
1.60416662693024,28,4,17,0,1,0,0
1.60416662693024,21,8,6,0,1,0,0
1.60416662693024,31,0,24,0,0,0,0
2.08333325386047,26,2,17,0,0,0,0
1.30208337306976,20,0,13,0,0,0,0
1.92499995231628,26,10,9,0,0,0,0
1.53999996185303,34,6,21,0,0,1,0
1.71111106872559,22,6,9,0,0,0,0
1.60416662693024,28,6,15,0,0,0,0
1.60416662693024,33,1,25,0,0,0,0
1.60416662693024,28,1,20,0,0,1,0
1.60416662693024,21,6,8,0,0,0,0
1.92499995231628,42,2,33,0,0,1,0
1.92499995231628,31,1,23,0,1,1,0
1.92499995231628,35,0,28,0,0,0,0
1.60416662693024,41,1,33,0,1,1,0
0.744791686534882,30,2,21,0,0,0,0
0.744791686534882,21,1,13,0,1,0,0
1.60416662693024,20,0,13,0,1,0,0
1.53999996185303,26,6,13,0,0,0,0
0.893750011920929,32,2,23,0,0,0,0
0.893750011920929,57,0,50,0,1,1,0
0.893750011920929,30,5,18,0,0,0,0
1.71111106872559,26,3,16,0,0,0,0
1.71111106872559,26,6,13,0,0,0,0
1.53999996185303,41,0,34,0,0,0,0
0.744791686534882,28,3,18,0,0,0,0
4.91249990463257,38,4,27,1,0,0,0
1.92499995231628,28,0,21,0,0,0,0
1.92499995231628,34,6,21,0,0,0,0
1.92499995231628,36,2,27,0,0,0,0
0.893750011920929,24,1,16,0,1,0,0
4.05000019073486,33,1,25,0,0,0,0
11.5500001907349,41,0,34,0,0,0,0
1.19166672229767,37,1,29,0,1,0,0
2.21875,39,0,32,0,0,0,0
1.92499995231628,28,1,20,0,1,0,0
1.92499995231628,47,2,38,0,0,0,0
1.92499995231628,37,0,30,0,0,0,0
1.92499995231628,25,5,13,0,0,0,0
0.893750011920929,39,0,32,0,0,0,0
0.893750011920929,27,2,18,0,0,0,0
0.893750011920929,36,5,24,0,1,0,0
0.893750011920929,30,2,21,0,1,0,0
0.794444441795349,31,0,24,0,0,0,0
2.66249990463257,21,3,11,0,0,0,0
1.71111106872559,28,6,15,1,0,0,0
1.92499995231628,31,4,20,0,0,0,0
1.92499995231628,29,3,19,0,0,0,0
2.13000011444092,34,6,21,0,0,0,0
3.03333330154419,26,4,15,0,0,0,0
0.794444441795349,31,1,23,0,0,0,0
0.794444441795349,26,3,16,0,0,0,0
0.893750011920929,46,6,33,0,0,0,0
1.19166672229767,36,1,28,0,1,0,0
6,34,0,27,1,0,0,1
1.26339280605316,54,3,44,0,0,1,0
2.15833330154419,50,3,40,0,0,1,0
1.17916667461395,39,5,27,0,0,0,0
1.26339280605316,42,3,32,0,0,0,0
0.678571403026581,38,3,28,0,0,0,0
1.26339280605316,34,5,22,0,0,0,0
1.26339280605316,22,4,11,0,0,0,0
1.26339280605316,24,3,14,0,0,0,0
1.26339280605316,46,4,35,0,0,0,0
1.26339280605316,37,3,27,0,0,0,0
1.26339280605316,24,4,13,0,0,0,0
1.26339280605316,24,3,14,0,0,0,0
1.26339280605316,16,4,5,0,0,0,0
1.26339280605316,23,4,12,1,1,0,0
1.26339280605316,22,3,12,0,1,0,0
1.26339280605316,21,3,11,0,1,0,0
1.26339280605316,30,0,23,0,0,1,0
1.33796298503876,21,1,13,0,1,1,0
0.75,60,0,53,0,1,1,0
0.928571403026581,46,0,39,0,0,0,0
0.794642865657806,45,2,36,0,1,0,0
0.839285731315613,19,1,11,0,0,0,0
0.91269838809967,29,2,20,0,0,0,0
1.82500004768372,25,3,15,0,0,0,0
1.82500004768372,32,3,22,0,0,0,0
1.82500004768372,40,2,31,0,0,0,0
1.82500004768372,25,5,13,0,0,1,0
1.82500004768372,25,4,14,0,0,0,0
1.82500004768372,40,2,31,0,0,0,0
1.11111116409302,38,1,30,0,0,0,0
1.13888883590698,41,0,34,0,0,0,0
1.13888883590698,38,2,29,0,0,0,0
1.13888883590698,42,6,29,0,0,0,0
1.81818187236786,34,0,27,0,0,0,0
1.36363637447357,41,5,29,0,0,1,0
1.21212124824524,35,2,26,1,0,0,0
2.39374995231628,42,1,34,0,0,1,0
2.20000004768372,47,1,39,0,0,1,0
1.39374995231628,55,1,47,0,1,0,0
2.08333325386047,20,5,8,0,0,0,0
2.47777771949768,42,0,35,1,0,1,0
2.47777771949768,26,8,11,0,0,0,0
1.56111109256744,22,7,8,1,0,0,0
1.56111109256744,23,4,12,0,0,0,0
1.56111109256744,23,2,14,0,0,0,0
1.56111109256744,32,0,25,1,0,1,0
1.56111109256744,32,0,25,0,0,1,0
1.56111109256744,34,0,27,0,0,0,0
4.80000019073486,43,0,36,1,0,0,0
8.46666622161865,36,5,24,0,0,1,0
1.56111109256744,34,0,27,0,0,1,0
1.17083334922791,52,0,45,1,0,1,0
1.17083334922791,29,6,16,1,0,0,0
1.17083334922791,24,0,17,1,0,0,0
2.47777771949768,30,9,14,0,0,1,0
1.17083334922791,21,4,10,1,0,0,0
1.17083334922791,29,0,22,1,0,0,0
1.56111109256744,23,3,13,1,0,0,0
1.56111109256744,36,3,26,1,0,1,0
1.56111109256744,48,0,41,0,0,0,0
1.56111109256744,24,2,15,0,0,0,0
1.56111109256744,21,4,10,0,0,0,0
1.56111109256744,20,1,12,0,0,0,0
7.9732141494751,25,10,8,0,0,1,1
1.92499995231628,28,5,16,1,0,1,1
19.1357135772705,30,12,11,0,1,0,1
4.53749990463257,27,13,7,0,1,0,1
8.66250038146973,42,10,25,0,1,1,1
8.66250038146973,25,10,8,0,0,1,1
8.66250038146973,22,10,5,0,1,1,1
8.66250038146973,48,8,33,0,0,1,1
8.66250038146973,43,9,27,0,1,1,1
13.953125,41,7,27,0,0,1,1
2.52083325386047,23,10,6,0,0,0,1
4.2209300994873,37,13,17,0,0,1,1
7.21875,34,10,17,1,0,1,1
5.77500009536743,47,10,30,0,0,1,1
16.7437496185303,47,12,28,0,1,1,1
14.8833332061768,34,10,17,0,0,1,1
7.69999980926514,40,4,29,0,1,1,1
8.66250038146973,27,10,10,1,1,0,1
14.5597829818726,23,10,6,0,0,0,1
8.66250038146973,41,10,24,0,1,1,1
2.13888883590698,41,6,28,0,1,0,1
4.53749990463257,24,10,7,0,1,0,1
16.7437496185303,25,12,6,0,1,0,1
14.5597829818726,46,9,30,0,1,0,1
7.53260850906372,36,10,19,1,0,1,1
7.53260850906372,31,10,14,0,1,1,1
8.66250038146973,38,9,22,0,1,0,1
14.5597829818726,35,8,20,0,0,1,1
16.7437496185303,25,10,8,0,0,1,1
3.94565224647522,23,10,6,0,1,1,1
14.8833332061768,33,8,18,1,0,1,1
3.94565224647522,34,10,17,0,1,1,1
11.1625003814697,53,6,40,1,0,1,1
5.078125,28,8,13,0,0,1,0
3.63000011444092,35,2,26,1,0,0,0
3.63000011444092,44,4,33,1,0,1,0
5.65625,22,6,9,1,0,0,0
3.4300000667572,18,7,4,1,1,0,0
7.22222232818604,23,10,6,0,0,0,0
4.03333330154419,32,8,17,1,0,0,0
